,1,02:00:50:376,-43.85759,1.08,-38.4143,0,-0.4889056,0
,1,02:00:50:599,-42.73598,1.08,-38.38391,0,-0.6595276,0
,1,02:00:50:823,-41.8417,1.08,-39.49884,0,-0.8390921,0
,1,02:00:51:056,-41.3362,1.08,-41.06813,0,-0.8332002,0
,1,02:00:51:271,-40.76342,1.08,-42.47574,0,-0.8332002,0
,1,02:00:51:491,-40.52116,1.08,-43.99469,0,-0.9387976,0
,1,02:00:51:707,-40.87698,1.08,-45.46702,0,-0.9793218,0
,1,02:00:51:912,-41.09201,1.08,-46.64116,0,-0.9848947,0
,1,02:00:52:131,-40.7084,1.08,-47.66832,0,-0.9610425,0
,1,02:00:52:347,-40.58543,1.08,-48.94319,0,-0.9346721,0
,1,02:00:52:563,-40.63039,1.08,-50.46659,0,-0.9177427,0
,1,02:00:52:787,-40.33339,1.08,-51.99294,0,-0.8542498,0
,1,02:00:53:012,-39.57579,1.08,-53.23583,0,-0.7658083,0
,1,02:00:53:247,-38.38047,1.08,-54.36713,0,-0.635623,0
,1,02:00:53:504,-36.76529,1.08,-55.19662,0,-0.5619858,0
,1,02:00:53:724,-35.35913,1.08,-55.73755,0,-0.5587956,0
,1,02:00:53:940,-34.20807,1.08,-55.70819,0,-0.5587956,0
,1,02:00:54:155,-33.20971,1.08,-55.30618,0,-0.5587956,0
,1,02:00:54:369,-32.21834,1.08,-54.90453,0,-0.5587956,0
,1,02:00:54:583,-31.22966,1.08,-54.50398,0,-0.5587956,0
,1,02:00:54:798,-30.23244,1.08,-54.09996,0,-0.5587956,0
,1,02:00:55:013,-29.23592,1.08,-53.69623,0,-0.5587956,0
,1,02:00:55:233,-28.21189,1.08,-53.28691,0,-0.5620237,0
,1,02:00:55:447,-27.21765,1.08,-52.8931,0,-0.5620237,0
,1,02:00:55:669,-26.17584,1.08,-52.51531,0,-0.6098123,0
,1,02:00:55:895,-25.03737,1.08,-52.42833,0,-0.7766823,0
,1,02:00:56:113,-23.78258,1.08,-52.00587,0,-0.8091007,0
,1,02:00:56:323,-22.45963,1.08,-51.33228,0,-0.8091007,0
,1,02:00:56:536,-21.13745,1.08,-50.75027,0,-0.8229841,0
,1,02:00:56:744,-20.0277,1.08,-50.78774,0,-0.8418315,0
,1,02:00:56:952,-19.07906,1.08,-51.22152,0,-0.842277,0
,1,02:00:57:162,-18.13057,1.08,-51.65904,0,-0.842277,0
,1,02:00:57:372,-17.18516,1.08,-52.11758,0,-0.8561962,0
,1,02:00:57:582,-16.25742,1.08,-52.60768,0,-0.8570449,0
,1,02:00:57:794,-15.336,1.08,-53.13575,0,-0.8768618,0
,1,02:00:58:012,-14.42469,1.08,-53.73257,0,-0.8817257,0
,1,02:00:58:263,-13.39089,1.08,-54.44188,0,-0.8863132,0
,1,02:00:58:472,-12.53241,1.08,-55.03914,0,-0.8863132,0
,1,02:00:58:686,-11.64706,1.08,-55.64511,0,-0.8680386,0
,1,02:00:58:908,-10.61363,1.08,-56.02777,0,-0.7987385,0
,1,02:00:59:127,-9.548571,1.08,-56.29126,0,-0.7634469,0
,1,02:00:59:350,-8.445348,1.08,-56.44254,0,-0.747744,0
,1,02:00:59:565,-7.379251,1.08,-56.56278,0,-0.7316198,0
,1,02:00:59:791,-6.248097,1.08,-56.52976,0,-0.6734817,0
,1,02:01:00:008,-5.173301,1.08,-56.4022,0,-0.6626859,0
,1,02:01:00:219,-4.120998,1.08,-56.27411,0,-0.6637095,0
,1,02:01:00:438,-3.034053,1.08,-56.15992,0,-0.683249,0
,1,02:01:00:663,-1.909869,1.08,-56.12648,0,-0.7066908,0
,1,02:01:00:889,-0.777809,1.08,-56.16201,0,-0.7219253,0
,1,02:01:01:102,0.2856247,1.08,-56.20687,0,-0.7214513,0
,1,02:01:01:330,1.421727,1.08,-56.23098,0,-0.703063,0
,1,02:01:01:548,2.50738,1.08,-56.20485,0,-0.7010044,0
,1,02:01:01:769,3.613903,1.08,-56.23564,0,-0.7224029,0
,1,02:01:01:980,4.667422,1.08,-56.28176,0,-0.7224029,0
,1,02:01:02:193,5.729906,1.08,-56.32827,0,-0.7224029,0
,1,02:01:02:404,6.787979,1.08,-56.37458,0,-0.7224029,0
,1,02:01:02:617,7.85115,1.08,-56.42112,0,-0.7224029,0
,1,02:01:02:831,8.923096,1.08,-56.44781,0,-0.7104821,0
,1,02:01:03:052,10.02711,1.08,-56.45322,0,-0.702677,0
,1,02:01:03:277,11.15095,1.08,-56.40154,0,-0.679593,0
,1,02:01:03:497,12.25047,1.08,-56.30648,0,-0.6711654,0
,1,02:01:03:711,13.30925,1.08,-56.19323,0,-0.6662743,0
,1,02:01:03:925,14.37533,1.08,-56.07096,0,-0.6653066,0
,1,02:01:04:139,15.4299,1.08,-55.90501,0,-0.6612914,0
,1,02:01:04:356,16.38039,1.08,-55.15082,0,-0.5771967,0
,1,02:01:04:569,16.9179,1.08,-53.77511,0,-0.5320048,0
,1,02:01:04:787,17.0052,1.08,-52.54096,0,-0.5863333,0
,1,02:01:05:013,16.73466,1.08,-51.44805,0,-0.6205906,0
,1,02:01:05:238,16.58873,1.08,-50.33089,0,-0.6895815,0
,1,02:01:05:468,16.57059,1.08,-49.18116,0,-0.707014,0
,1,02:01:05:691,16.59566,1.08,-48.15074,0,-0.7202132,0
,1,02:01:05:904,16.60757,1.08,-47.83252,0,-0.7202132,0
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
,1,02:01:11:381,-45.1,1.08,-55.6,0,-0.5173807,0
,1,02:01:11:596,-45.1,1.08,-55.6,0,-0.5275167,0
,1,02:01:11:794,-45.1,1.08,-55.6,0,-0.5270268,0
,1,02:01:11:996,-45.1,1.08,-55.6,0,-0.5229757,0
,1,02:01:12:231,-45.1,1.08,-55.6,0,-0.5229757,0
,1,02:01:12:412,-45.1,1.08,-55.6,0,-0.5229757,0
,1,02:01:12:602,-45.1,1.08,-55.6,0,-0.4947717,0
,1,02:01:12:787,-45.1,1.08,-55.6,0,-0.5311233,0
,1,02:01:12:976,-45.1,1.08,-55.6,0,-0.5588653,0
,1,02:01:13:166,-45.1,1.08,-55.6,0,-0.577924,0
,1,02:01:13:353,-45.1,1.08,-55.6,0,-0.6020045,0
,1,02:01:13:542,-45.1,1.08,-55.6,0,-0.5880479,0
,1,02:01:13:722,-45.1,1.08,-55.6,0,-0.5865964,0
,1,02:01:13:930,-45.31647,1.08,-55.52007,0,-0.5714337,0
,1,02:01:14:134,-46.13483,1.08,-55.21736,0,-0.5714337,0
,1,02:01:14:340,-47.06834,1.08,-54.79152,0,-0.456295,0
,1,02:01:14:541,-47.72538,1.08,-54.04001,0,-0.2722938,0
,1,02:01:14:751,-48.17987,1.08,-53.09463,0,-0.1726503,0
,1,02:01:14:958,-48.30233,1.08,-52.07644,0,0.01484942,0
,1,02:01:15:162,-48.22948,1.08,-51.05689,0,0.03984476,0
,1,02:01:15:368,-48.14782,1.08,-50.03464,0,0.03984476,0
,1,02:01:15:575,-48.05204,1.08,-48.9985,0,0.04967629,0
,1,02:01:15:785,-47.82318,1.08,-47.97844,0,0.1793173,0
,1,02:01:15:994,-47.54875,1.08,-46.9361,0,0.2576331,0
,1,02:01:16:203,-47.67497,1.08,-45.59534,0,0.3268721,0
,1,02:01:16:414,-47.80028,1.08,-44.1478,0,0.3321435,0
,1,02:01:16:619,-47.5241,1.08,-43.05193,0,0.3421284,0
,1,02:01:16:827,-46.80634,1.08,-42.30105,0,0.4336866,0
,1,02:01:17:035,-45.9696,1.08,-41.68498,0,0.4724971,0
,1,02:01:17:244,-45.09084,1.08,-41.11653,0,0.4770895,0
,1,02:01:17:455,-44.22306,1.08,-40.52068,0,0.461804,0
,1,02:01:17:662,-43.3764,1.08,-39.92707,0,0.4594508,0
,1,02:01:17:877,-42.60418,1.08,-39.19378,0,0.2615007,0
,1,02:01:18:086,-42.55466,1.08,-38.08498,0,0.1716222,0
,1,02:01:18:295,-42.77485,1.08,-36.95481,0,0.05470863,0
,1,02:01:18:502,-42.70879,1.08,-35.92132,0,0.05512143,0
,1,02:01:18:715,-42.55309,1.08,-34.86901,0,0.07460981,0
,1,02:01:18:931,-42.40221,1.08,-33.79985,0,0.04272287,0
,1,02:01:19:134,-42.5275,1.08,-32.79765,0,-0.09239417,0
,1,02:01:19:332,-43.23539,1.08,-31.94101,0,-0.1112217,0
,1,02:01:19:532,-43.69384,1.08,-31.01941,0,-0.1107867,0
,1,02:01:19:736,-43.89557,1.08,-30.02412,0,-0.07511751,0
,1,02:01:19:940,-44.02119,1.08,-29.0091,0,-0.05533698,0
,1,02:01:20:146,-44.1111,1.08,-27.97992,0,-0.01083513,0
,1,02:01:20:349,-44.0833,1.08,-26.96879,0,0.02305286,0
,1,02:01:20:560,-44.01708,1.08,-25.91802,0,0.0421588,0
,1,02:01:20:764,-43.93255,1.08,-24.90129,0,0.03204781,0
,1,02:01:20:970,-43.90538,1.08,-23.87356,0,0.008082127,0
,1,02:01:21:191,-43.91498,1.08,-22.76634,0,-0.01170006,0
,1,02:01:21:390,-43.94114,1.08,-21.76669,0,-0.0136721,0
,1,02:01:21:584,-43.97713,1.08,-20.80158,0,-0.0238822,0
,1,02:01:21:779,-44.02515,1.08,-19.8262,0,-0.02474264,0
,1,02:01:21:977,-44.07391,1.08,-18.84189,0,-0.02474264,0
,1,02:01:22:174,-44.12318,1.08,-17.85204,0,-0.02527843,0
,1,02:01:22:376,-44.18466,1.08,-16.84719,0,-0.03378052,0
,1,02:01:22:577,-44.25331,1.08,-15.84627,0,-0.03503005,0
,1,02:01:22:777,-44.33372,1.08,-14.84673,0,-0.04505795,0
,1,02:01:22:979,-44.42947,1.08,-13.84332,0,-0.0510039,0
,1,02:01:23:186,-44.54758,1.08,-12.8134,0,-0.06522379,0
,1,02:01:23:392,-44.69746,1.08,-11.79765,0,-0.07735687,0
,1,02:01:23:591,-44.85543,1.08,-10.81256,0,-0.08222792,0
,1,02:01:23:795,-45.05185,1.08,-9.811675,0,-0.1129739,0
,1,02:01:23:999,-45.28733,1.08,-8.818936,0,-0.1301871,0
,1,02:01:24:204,-45.17325,1.08,-7.713752,0,-0.1665394,0
,1,02:01:24:403,-45.11825,1.08,-6.633897,0,-0.1703762,0
,1,02:01:24:602,-45.44912,1.08,-5.693022,0,-0.1785806,0
,1,02:01:24:801,-45.80704,1.08,-4.767019,0,-0.1862812,0
,1,02:01:24:997,-46.17197,1.08,-3.856654,0,-0.1928785,0
,1,02:01:25:194,-46.54986,1.08,-2.944616,0,-0.1960876,0
,1,02:01:25:394,-46.93265,1.08,-2.024671,0,-0.1928111,0
,1,02:01:25:594,-47.2046,1.08,-1.066966,0,-0.08818571,0
,1,02:01:25:797,-47.3348,1.08,-0.05719144,0,-0.03480417,0
,1,02:01:26:000,-47.76253,1.08,0.9497721,0,0.002423109,0
,1,02:01:26:202,-48.62579,1.08,1.921714,0,0.008362976,0
,1,02:01:26:407,-49.03719,1.08,2.371917,0,0.008934205,0
,1,02:01:26:604,-49.03854,1.08,2.373628,0,0.006184841,0
,1,02:01:26:798,-49.03854,1.08,2.373628,0,0.004969879,0
,1,02:01:26:985,-49.03854,1.08,2.373628,0,0.002468885,0
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
,1,02:03:49:128,-45.1,1.08,-55.6,0,-0.4576524,0
,1,02:03:50:899,-45.1,1.08,-55.6,0,0.7768155,0
,1,02:03:52:771,-45.1,1.08,-55.6,0,-0.7191162,0
,1,02:03:55:119,-45.1,1.08,-55.6,0,0.06823399,0
,1,02:03:57:556,-45.1,1.08,-55.6,0,-0.2045495,0
,1,02:03:59:735,-45.1,1.08,-55.6,0,0.6063654,0
,1,02:04:01:973,-45.1,1.08,-55.6,0,0.6865718,0
,1,02:04:04:291,-43.68284,1.08,-55.8438,0,0.7608413,0
,1,02:04:06:689,-31.92898,1.08,-54.03152,0,0.3662304,0
,1,02:04:08:873,-23.96397,1.08,-51.34653,0,-0.2833995,0
,1,02:04:10:809,-26.56257,1.08,-42.54988,0,-0.1972171,0
,1,02:04:12:709,-24.68476,1.08,-38.22732,0,-0.03177748,0
,1,02:04:14:799,-20.62063,1.08,-31.47619,0,-0.4003062,0
,1,02:04:16:799,-23.34452,1.08,-26.56139,0,-0.2118511,0
,1,02:04:18:894,-14.98056,1.08,-22.96569,0,0.2684978,0
,1,02:04:20:879,-10.65162,1.08,-15.19925,0,0.1844942,0
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
,1,02:05:11:212,-45.1,1.08,-55.6,0,0.273572,0
,1,02:05:13:162,-45.1,1.08,-55.6,0,0.8676004,0
,1,02:05:14:980,-45.1,1.08,-55.6,0,0.9507346,0
,1,02:05:17:175,-45.1,1.08,-55.6,0,0.4392436,0
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
asdfa,1,02:47:50:433,-43.63728,1.08,-48.54258,0,0.4035949,0
asdfa,1,02:47:52:740,-41.29062,1.08,-36.32807,0,0.2109851,0
